state,district,pincode,demo_age_5_17,demo_age_17_,total
Madhya Pradesh,Rajgarh,465661,10,44,54
Madhya Pradesh,Rajgarh,465667,4,25,29
Madhya Pradesh,Rajgarh,465669,10,53,63
Madhya Pradesh,Rajgarh,465674,13,43,56
Madhya Pradesh,Rajgarh,465677,3,14,17
Madhya Pradesh,Rajgarh,465679,6,33,39
Madhya Pradesh,Rajgarh,465680,3,17,20
Madhya Pradesh,Rajgarh,465683,7,26,33
Madhya Pradesh,Rajgarh,465685,1,8,9
Madhya Pradesh,Rajgarh,465687,5,24,29
Madhya Pradesh,Rajgarh,465689,3,9,12
Madhya Pradesh,Rajgarh,465691,4,23,27
Madhya Pradesh,Rajgarh,465693,3,17,20
Madhya Pradesh,Rajgarh,465695,0,1,1
Madhya Pradesh,Rajgarh,465697,7,33,40
Madhya Pradesh,Ratlam,457001,41,278,319
Madhya Pradesh,Ratlam,457114,20,86,106
Madhya Pradesh,Ratlam,457118,16,83,99
Madhya Pradesh,Ratlam,457222,1,8,9
Madhya Pradesh,Ratlam,457226,10,52,62
Madhya Pradesh,Ratlam,457331,1,10,11
Madhya Pradesh,Ratlam,457333,1,8,9
Madhya Pradesh,Ratlam,457336,1,10,11
Madhya Pradesh,Ratlam,457339,1,8,9
Madhya Pradesh,Ratlam,457340,1,3,4
Madhya Pradesh,Ratlam,457441,2,17,19
Madhya Pradesh,Ratlam,457550,6,38,44
Madhya Pradesh,Ratlam,457555,3,52,55
Madhya Pradesh,Rewa,486001,15,126,141
Madhya Pradesh,Rewa,486002,0,2,2
Madhya Pradesh,Rewa,486003,1,6,7
Madhya Pradesh,Rewa,486005,1,6,7
Madhya Pradesh,Rewa,486006,1,7,8
Madhya Pradesh,Rewa,486111,6,54,60
Madhya Pradesh,Rewa,486114,2,17,19
Madhya Pradesh,Rewa,486115,2,16,18
Madhya Pradesh,Rewa,486123,2,13,15
Madhya Pradesh,Rewa,486220,3,26,29
Madhya Pradesh,Rewa,486223,6,44,50
Madhya Pradesh,Rewa,486226,3,22,25
Madhya Pradesh,Rewa,486333,1,12,13
Madhya Pradesh,Rewa,486338,1,6,7
Madhya Pradesh,Rewa,486340,1,11,12
Madhya Pradesh,Rewa,486341,1,9,10
Madhya Pradesh,Rewa,486440,2,24,26
Madhya Pradesh,Rewa,486441,4,34,38
Madhya Pradesh,Rewa,486446,3,26,29
Madhya Pradesh,Rewa,486447,3,23,26
Madhya Pradesh,Rewa,486448,3,20,23
Madhya Pradesh,Rewa,486450,1,10,11
Madhya Pradesh,Rewa,486550,2,16,18
Madhya Pradesh,Rewa,486553,5,34,39
Madhya Pradesh,Rewa,486556,3,21,24
Madhya Pradesh,Sagar,464240,0,2,2
Madhya Pradesh,Sagar,470002,16,111,127
Madhya Pradesh,Sagar,470003,0,1,1
Madhya Pradesh,Sagar,470004,7,48,55
Madhya Pradesh,Sagar,470021,0,1,1
Madhya Pradesh,Sagar,470051,1,11,12
Madhya Pradesh,Sagar,470111,1,4,5
Madhya Pradesh,Sagar,470113,7,60,67
Madhya Pradesh,Sagar,470115,2,10,12
Madhya Pradesh,Sagar,470117,3,36,39
Madhya Pradesh,Sagar,470118,1,11,12
Madhya Pradesh,Sagar,470119,3,14,17
Madhya Pradesh,Sagar,470120,2,11,13
Madhya Pradesh,Sagar,470125,2,16,18
Madhya Pradesh,Sagar,470221,1,17,18
Madhya Pradesh,Sagar,470223,1,15,16
Madhya Pradesh,Sagar,470226,2,30,32
Madhya Pradesh,Sagar,470227,9,66,75
Madhya Pradesh,Sagar,470228,2,9,11
Madhya Pradesh,Sagar,470229,0,3,3
Madhya Pradesh,Sagar,470232,1,10,11
Madhya Pradesh,Sagar,470235,7,39,46
Madhya Pradesh,Sagar,470335,13,117,130
Madhya Pradesh,Sagar,470337,1,10,11
Madhya Pradesh,Sagar,470339,8,45,53
Madhya Pradesh,Sagar,470441,2,17,19
Madhya Pradesh,Sagar,470442,1,24,25
Madhya Pradesh,Satna,485001,19,117,136
Madhya Pradesh,Satna,485005,2,17,19
Madhya Pradesh,Satna,485111,2,18,20
Madhya Pradesh,Satna,485112,1,8,9
Madhya Pradesh,Satna,485113,1,11,12
Madhya Pradesh,Satna,485114,1,5,6
Madhya Pradesh,Satna,485115,4,28,32
Madhya Pradesh,Satna,485221,7,39,46
Madhya Pradesh,Satna,485226,8,70,78
Madhya Pradesh,Satna,485227,0,1,1
Madhya Pradesh,Satna,485331,5,48,53
Madhya Pradesh,Satna,485334,1,12,13
Madhya Pradesh,Satna,485441,3,19,22
Madhya Pradesh,Satna,485446,11,72,83
Madhya Pradesh,Satna,485447,4,30,34
Madhya Pradesh,Satna,485551,2,22,24
Madhya Pradesh,Satna,485661,3,24,27
Madhya Pradesh,Satna,485666,2,16,18
Madhya Pradesh,Satna,485771,3,27,30
Madhya Pradesh,Satna,485773,2,13,15
Madhya Pradesh,Satna,485774,1,7,8
Madhya Pradesh,Satna,485775,4,30,34
Madhya Pradesh,Satna,485778,1,9,10
Madhya Pradesh,Satna,485881,11,38,49
Madhya Pradesh,Satna,486445,6,35,41
Madhya Pradesh,Sehore,466001,11,63,74
Madhya Pradesh,Sehore,466111,1,8,9
Madhya Pradesh,Sehore,466113,0,3,3
Madhya Pradesh,Sehore,466114,0,3,3
Madhya Pradesh,Sehore,466115,9,45,54
Madhya Pradesh,Sehore,466116,4,25,29
Madhya Pradesh,Sehore,466117,0,0,0
Madhya Pradesh,Sehore,466118,1,6,7
Madhya Pradesh,Sehore,466120,1,5,6
Madhya Pradesh,Sehore,466125,1,4,5
Madhya Pradesh,Sehore,466221,1,5,6
Madhya Pradesh,Sehore,466331,8,29,37
Madhya Pradesh,Sehore,466445,4,13,17
Madhya Pradesh,Sehore,466446,4,20,24
Madhya Pradesh,Sehore,466448,1,4,5
Madhya Pradesh,Sehore,466554,2,7,9
Madhya Pradesh,Sehore,466651,2,9,11
Madhya Pradesh,Sehore,466661,1,5,6
Madhya Pradesh,Sehore,466665,1,4,5
Madhya Pradesh,Seoni,480661,32,130,162
Madhya Pradesh,Seoni,480667,9,47,56
Madhya Pradesh,Seoni,480771,8,39,47
Madhya Pradesh,Seoni,480880,3,15,18
Madhya Pradesh,Seoni,480881,3,10,13
Madhya Pradesh,Seoni,480882,3,22,25
Madhya Pradesh,Seoni,480884,3,30,33
Madhya Pradesh,Seoni,480886,5,29,34
Madhya Pradesh,Seoni,480887,6,50,56
Madhya Pradesh,Seoni,480888,5,66,71
Madhya Pradesh,Seoni,480990,4,26,30
Madhya Pradesh,Seoni,480991,4,29,33
Madhya Pradesh,Seoni,480994,6,42,48
Madhya Pradesh,Seoni,480996,5,30,35
Madhya Pradesh,Seoni,480997,11,70,81
Madhya Pradesh,Seoni,480999,4,36,40
Madhya Pradesh,Shahdol,484110,14,103,117
Madhya Pradesh,Shahdol,484114,1,8,9
Madhya Pradesh,Shahdol,484120,0,1,1
Madhya Pradesh,Shahdol,484220,0,1,1
Madhya Pradesh,Shahdol,484330,2,12,14
Madhya Pradesh,Shahdol,484440,3,15,18
Madhya Pradesh,Shahdol,484669,6,40,46
Madhya Pradesh,Shahdol,484770,7,34,41
Madhya Pradesh,Shahdol,484771,10,76,86
Madhya Pradesh,Shahdol,484774,17,116,133
Madhya Pradesh,Shahdol,484776,3,17,20
Madhya Pradesh,Shajapur,465001,14,70,84
Madhya Pradesh,Shajapur,465106,2,7,9
Madhya Pradesh,Shajapur,465110,1,7,8
Madhya Pradesh,Shajapur,465113,1,8,9
Madhya Pradesh,Shajapur,465116,1,6,7
Madhya Pradesh,Shajapur,465118,0,1,1
Madhya Pradesh,Shajapur,465220,1,7,8
Madhya Pradesh,Shajapur,465223,2,14,16
Madhya Pradesh,Shajapur,465226,1,14,15
Madhya Pradesh,Shajapur,465227,2,12,14
Madhya Pradesh,Shajapur,465230,1,8,9
Madhya Pradesh,Shajapur,465331,1,3,4
Madhya Pradesh,Shajapur,465333,4,23,27
Madhya Pradesh,Shajapur,465335,1,6,7
Madhya Pradesh,Shajapur,465337,5,36,41
Madhya Pradesh,Shajapur,465339,2,10,12
Madhya Pradesh,Shajapur,465440,1,4,5
Madhya Pradesh,Shajapur,465447,2,23,25
Madhya Pradesh,Shajapur,465516,0,1,1
Madhya Pradesh,Sheopur,476332,16,84,100
Madhya Pradesh,Sheopur,476335,2,20,22
Madhya Pradesh,Sheopur,476337,24,147,171
Madhya Pradesh,Sheopur,476339,12,77,89
Madhya Pradesh,Sheopur,476355,2,20,22
Madhya Pradesh,Shivpuri,473551,24,176,200
Madhya Pradesh,Shivpuri,473585,3,21,24
Madhya Pradesh,Shivpuri,473638,0,1,1
Madhya Pradesh,Shivpuri,473660,5,42,47
Madhya Pradesh,Shivpuri,473662,1,12,13
Madhya Pradesh,Shivpuri,473665,3,28,31
Madhya Pradesh,Shivpuri,473670,5,41,46
Madhya Pradesh,Shivpuri,473770,6,51,57
Madhya Pradesh,Shivpuri,473774,2,24,26
Madhya Pradesh,Shivpuri,473775,5,42,47
Madhya Pradesh,Shivpuri,473781,3,35,38
Madhya Pradesh,Shivpuri,473793,4,32,36
Madhya Pradesh,Shivpuri,473865,2,25,27
Madhya Pradesh,Shivpuri,473880,2,17,19
Madhya Pradesh,Shivpuri,473885,3,24,27
Madhya Pradesh,Shivpuri,473990,5,40,45
Madhya Pradesh,Shivpuri,473995,8,63,71
Madhya Pradesh,Sidhi,486661,22,171,193
Madhya Pradesh,Sidhi,486666,7,64,71
Madhya Pradesh,Sidhi,486670,2,22,24
Madhya Pradesh,Sidhi,486675,0,1,1
Madhya Pradesh,Sidhi,486771,10,82,92
Madhya Pradesh,Sidhi,486775,6,45,51
Madhya Pradesh,Sidhi,486776,2,17,19
Madhya Pradesh,Sidhi,486890,1,4,5
Madhya Pradesh,Singrauli,486669,4,38,42
Madhya Pradesh,Singrauli,486881,15,90,105
Madhya Pradesh,Singrauli,486882,8,48,56
Madhya Pradesh,Singrauli,486884,0,3,3
Madhya Pradesh,Singrauli,486885,1,6,7
Madhya Pradesh,Singrauli,486886,43,196,239
Madhya Pradesh,Singrauli,486887,1,7,8
Madhya Pradesh,Singrauli,486888,0,1,1
Madhya Pradesh,Singrauli,486889,5,29,34
Madhya Pradesh,Singrauli,486892,4,31,35
Madhya Pradesh,Tikamgarh,472001,24,89,113
Madhya Pradesh,Tikamgarh,472005,2,10,12
Madhya Pradesh,Tikamgarh,472010,2,18,20
Madhya Pradesh,Tikamgarh,472101,2,16,18
Madhya Pradesh,Tikamgarh,472111,5,41,46
Madhya Pradesh,Tikamgarh,472115,6,47,53
Madhya Pradesh,Tikamgarh,472118,5,37,42
Madhya Pradesh,Tikamgarh,472221,14,59,73
Madhya Pradesh,Tikamgarh,472246,2,11,13
Madhya Pradesh,Tikamgarh,472331,2,19,21
Madhya Pradesh,Tikamgarh,472337,3,17,20
Madhya Pradesh,Tikamgarh,472339,2,14,16
Madhya Pradesh,Tikamgarh,472445,2,8,10
Madhya Pradesh,Tikamgarh,472446,1,4,5
Madhya Pradesh,Ujjain,456001,14,73,87
Madhya Pradesh,Ujjain,456003,1,3,4
Madhya Pradesh,Ujjain,456006,28,175,203
Madhya Pradesh,Ujjain,456010,19,115,134
Madhya Pradesh,Ujjain,456221,2,14,16
Madhya Pradesh,Ujjain,456222,2,22,24
Madhya Pradesh,Ujjain,456224,2,15,17
Madhya Pradesh,Ujjain,456313,1,13,14
Madhya Pradesh,Ujjain,456331,1,9,10
Madhya Pradesh,Ujjain,456335,4,25,29
Madhya Pradesh,Ujjain,456337,1,8,9
Madhya Pradesh,Ujjain,456440,1,7,8
Madhya Pradesh,Ujjain,456441,2,16,18
Madhya Pradesh,Ujjain,456443,6,34,40
Madhya Pradesh,Ujjain,456550,5,38,43
Madhya Pradesh,Ujjain,456661,1,11,12
Madhya Pradesh,Ujjain,456664,1,8,9
Madhya Pradesh,Ujjain,456665,4,24,28
Madhya Pradesh,Ujjain,456668,3,28,31
Madhya Pradesh,Ujjain,456771,5,28,33
Madhya Pradesh,Ujjain,456776,1,6,7
Madhya Pradesh,Umaria,484551,2,16,18
Madhya Pradesh,Umaria,484552,0,7,7
Madhya Pradesh,Umaria,484555,3,34,37
Madhya Pradesh,Umaria,484660,2,20,22
Madhya Pradesh,Umaria,484661,15,84,99
Madhya Pradesh,Umaria,484665,5,40,45
Madhya Pradesh,Vidisha,464001,24,124,148
Madhya Pradesh,Vidisha,464111,2,12,14
Madhya Pradesh,Vidisha,464113,1,6,7
Madhya Pradesh,Vidisha,464114,10,55,65
Madhya Pradesh,Vidisha,464220,1,6,7
Madhya Pradesh,Vidisha,464221,16,65,81
Madhya Pradesh,Vidisha,464224,16,49,65
Madhya Pradesh,Vidisha,464226,0,5,5
Madhya Pradesh,Vidisha,464228,11,59,70
Madhya Pradesh,Vidisha,464258,1,3,4
Madhya Pradesh,Vidisha,464331,10,28,38
Madhya Pradesh,Vidisha,464334,0,1,1
Madhya Pradesh,Vidisha,464337,2,11,13
Madhya Pradesh,West Nimar,450771,4,6,10
Maharashtra,Ahmadnagar,413201,1,46,47
Maharashtra,Ahmadnagar,413204,1,42,43
Maharashtra,Ahmadnagar,413205,1,28,29
Maharashtra,Ahmadnagar,413701,1,39,40
Maharashtra,Ahmadnagar,413702,1,30,31
Maharashtra,Ahmadnagar,413704,1,21,22
Maharashtra,Ahmadnagar,413705,2,58,60
Maharashtra,Ahmadnagar,413706,1,40,41
Maharashtra,Ahmadnagar,413707,1,16,17
Maharashtra,Ahmadnagar,413708,0,12,12
Maharashtra,Ahmadnagar,413709,2,34,36
Maharashtra,Ahmadnagar,413710,1,18,19
Maharashtra,Ahmadnagar,413711,0,13,13
Maharashtra,Ahmadnagar,413712,0,2,2
Maharashtra,Ahmadnagar,413713,1,6,7
Maharashtra,Ahmadnagar,413714,0,12,12
Maharashtra,Ahmadnagar,413715,1,22,23
Maharashtra,Ahmadnagar,413716,0,11,11
Maharashtra,Ahmadnagar,413717,0,9,9
Maharashtra,Ahmadnagar,413718,0,19,19
Maharashtra,Ahmadnagar,413719,1,14,15
Maharashtra,Ahmadnagar,413720,0,6,6
Maharashtra,Ahmadnagar,413721,0,23,23
Maharashtra,Ahmadnagar,413722,0,9,9
Maharashtra,Ahmadnagar,413723,0,10,10
Maharashtra,Ahmadnagar,413725,1,37,38
Maharashtra,Ahmadnagar,413726,0,16,16
Maharashtra,Ahmadnagar,413728,1,19,20
Maharashtra,Ahmadnagar,413736,0,8,8
Maharashtra,Ahmadnagar,413737,0,3,3
Maharashtra,Ahmadnagar,413738,0,11,11
Maharashtra,Ahmadnagar,413739,1,21,22
Maharashtra,Ahmadnagar,414001,3,41,44
Maharashtra,Ahmadnagar,414002,0,17,17
Maharashtra,Ahmadnagar,414003,1,19,20
Maharashtra,Ahmadnagar,414005,1,13,14
Maharashtra,Ahmadnagar,414006,0,11,11
Maharashtra,Ahmadnagar,414101,0,25,25
Maharashtra,Ahmadnagar,414102,3,59,62
Maharashtra,Ahmadnagar,414105,2,61,63
Maharashtra,Ahmadnagar,414106,1,20,21
Maharashtra,Ahmadnagar,414111,1,15,16
Maharashtra,Ahmadnagar,414113,1,22,23
Maharashtra,Ahmadnagar,414201,0,6,6
Maharashtra,Ahmadnagar,414301,1,14,15
Maharashtra,Ahmadnagar,414302,1,27,28
Maharashtra,Ahmadnagar,414303,0,5,5
Maharashtra,Ahmadnagar,414305,0,7,7
Maharashtra,Ahmadnagar,414306,1,20,21
Maharashtra,Ahmadnagar,414307,0,9,9
Maharashtra,Ahmadnagar,414402,1,31,32
Maharashtra,Ahmadnagar,414403,2,56,58
Maharashtra,Ahmadnagar,414501,1,15,16
Maharashtra,Ahmadnagar,414502,3,71,74
Maharashtra,Ahmadnagar,414503,1,40,41
Maharashtra,Ahmadnagar,414504,0,7,7
Maharashtra,Ahmadnagar,414505,1,16,17
Maharashtra,Ahmadnagar,414601,0,6,6
Maharashtra,Ahmadnagar,414602,1,12,13
Maharashtra,Ahmadnagar,414603,4,52,56
Maharashtra,Ahmadnagar,414604,1,25,26
Maharashtra,Ahmadnagar,414605,1,7,8
Maharashtra,Ahmadnagar,414606,0,15,15
Maharashtra,Ahmadnagar,414607,1,14,15
Maharashtra,Ahmadnagar,414609,1,11,12
Maharashtra,Ahmadnagar,414701,1,26,27
Maharashtra,Ahmadnagar,422601,1,32,33
Maharashtra,Ahmadnagar,422602,0,15,15
Maharashtra,Ahmadnagar,422604,1,18,19
Maharashtra,Ahmadnagar,422605,2,31,33
Maharashtra,Ahmadnagar,422608,0,3,3
Maharashtra,Ahmadnagar,422610,0,17,17
Maharashtra,Ahmadnagar,422611,0,8,8
Maharashtra,Ahmadnagar,422620,0,20,20
Maharashtra,Ahmadnagar,422622,0,27,27
Maharashtra,Ahmadnagar,423107,1,16,17
Maharashtra,Ahmadnagar,423109,1,19,20
Maharashtra,Ahmadnagar,423601,1,40,41
Maharashtra,Ahmadnagar,423602,0,26,26
Maharashtra,Ahmadnagar,423603,1,27,28
Maharashtra,Ahmadnagar,423604,0,11,11
Maharashtra,Ahmadnagar,423605,0,12,12
Maharashtra,Ahmadnagar,423607,0,8,8
Maharashtra,Ahmed Nagar,413703,1,14,15
Maharashtra,Ahmed Nagar,414103,1,19,20
Maharashtra,Ahmed Nagar,414304,1,23,24
Maharashtra,Ahmed Nagar,414401,1,64,65
Maharashtra,Ahmed Nagar,422603,0,8,8
Maharashtra,Akola,444001,8,83,91
Maharashtra,Akola,444002,2,26,28
Maharashtra,Akola,444003,1,16,17
Maharashtra,Akola,444004,1,14,15
Maharashtra,Akola,444005,0,8,8
Maharashtra,Akola,444006,1,13,14
Maharashtra,Akola,444101,4,99,103
Maharashtra,Akola,444102,1,35,36
Maharashtra,Akola,444103,1,19,20
Maharashtra,Akola,444104,0,9,9
Maharashtra,Akola,444106,1,16,17
Maharashtra,Akola,444107,1,27,28
Maharashtra,Akola,444108,1,31,32
Maharashtra,Akola,444109,1,17,18
Maharashtra,Akola,444111,0,8,8
Maharashtra,Akola,444115,0,4,4
Maharashtra,Akola,444117,0,9,9
Maharashtra,Akola,444125,0,1,1
Maharashtra,Akola,444126,0,17,17
Maharashtra,Akola,444302,1,11,12
Maharashtra,Akola,444311,1,25,26
Maharashtra,Akola,444401,1,25,26
Maharashtra,Akola,444405,1,25,26
Maharashtra,Akola,444407,1,12,13
Maharashtra,Akola,444501,1,31,32
Maharashtra,Akola,444502,1,7,8
Maharashtra,Akola,444511,2,35,37
Maharashtra,Amravati,444601,13,84,97
Maharashtra,Amravati,444602,2,20,22
Maharashtra,Amravati,444603,1,6,7
Maharashtra,Amravati,444604,1,10,11
Maharashtra,Amravati,444605,1,7,8
Maharashtra,Amravati,444606,1,16,17
Maharashtra,Amravati,444607,1,14,15
Maharashtra,Amravati,444701,2,21,23
Maharashtra,Amravati,444702,3,132,135
Maharashtra,Amravati,444704,1,20,21
Maharashtra,Amravati,444705,4,41,45
Maharashtra,Amravati,444706,1,14,15
Maharashtra,Amravati,444707,1,12,13
Maharashtra,Amravati,444708,1,5,6
Maharashtra,Amravati,444709,4,83,87
Maharashtra,Amravati,444710,1,13,14
Maharashtra,Amravati,444711,1,26,27
Maharashtra,Amravati,444717,1,31,32
Maharashtra,Amravati,444719,1,60,61
Maharashtra,Amravati,444720,1,13,14
Maharashtra,Amravati,444723,1,11,12
Maharashtra,Amravati,444728,0,5,5
Maharashtra,Amravati,444801,2,37,39
Maharashtra,Amravati,444802,1,15,16
Maharashtra,Amravati,444803,4,34,38
Maharashtra,Amravati,444804,1,8,9
Maharashtra,Amravati,444805,1,12,13
Maharashtra,Amravati,444806,4,33,37
Maharashtra,Amravati,444807,1,69,70
Maharashtra,Amravati,444808,2,19,21
Maharashtra,Amravati,444809,1,8,9
Maharashtra,Amravati,444810,0,2,2
Maharashtra,Amravati,444813,1,36,37
Maharashtra,Amravati,444901,1,11,12
Maharashtra,Amravati,444902,1,6,7
Maharashtra,Amravati,444903,1,9,10
Maharashtra,Amravati,444904,1,19,20
Maharashtra,Amravati,444905,2,39,41
Maharashtra,Amravati,444906,2,27,29
Maharashtra,Amravati,444907,0,4,4
Maharashtra,Amravati,444908,1,11,12
Maharashtra,Amravati,444911,0,1,1
Maharashtra,Aurangabad,423702,1,21,22
Maharashtra,Aurangabad,431001,16,142,158
Maharashtra,Aurangabad,431002,1,10,11
Maharashtra,Aurangabad,431003,1,8,9
Maharashtra,Aurangabad,431005,1,8,9
Maharashtra,Aurangabad,431006,0,5,5
Maharashtra,Aurangabad,431008,1,14,15
Maharashtra,Aurangabad,431009,1,6,7
Maharashtra,Aurangabad,431102,0,11,11
Maharashtra,Aurangabad,431104,0,10,10
Maharashtra,Aurangabad,431106,0,2,2
Maharashtra,Aurangabad,431107,1,32,33
Maharashtra,Aurangabad,431109,1,12,13
Maharashtra,Aurangabad,431110,1,7,8
Maharashtra,Aurangabad,431113,1,25,26
Maharashtra,Aurangabad,431115,0,9,9
Maharashtra,Aurangabad,431116,1,30,31
Maharashtra,Aurangabad,431117,0,8,8
Maharashtra,Aurangabad,431120,0,12,12
Maharashtra,Aurangabad,431133,2,29,31
Maharashtra,Aurangabad,431135,1,13,14
Maharashtra,Aurangabad,431136,4,32,36
Maharashtra,Aurangabad,431147,1,18,19
Maharashtra,Aurangabad,431151,1,15,16
Maharashtra,Beed,413207,1,17,18
Maharashtra,Beed,413229,1,17,18
Maharashtra,Beed,413249,1,24,25
Maharashtra,Beed,414203,2,76,78
Maharashtra,Beed,414204,2,44,46
Maharashtra,Beed,414205,2,44,46
Maharashtra,Beed,414208,1,25,26
Maharashtra,Beed,431122,17,181,198
Maharashtra,Beed,431123,2,69,71
Maharashtra,Beed,431124,2,47,49
Maharashtra,Beed,431125,1,32,33
Maharashtra,Beed,431126,1,42,43
Maharashtra,Beed,431128,2,40,42
Maharashtra,Beed,431129,3,62,65
Maharashtra,Beed,431130,3,59,62
Maharashtra,Beed,431131,4,84,88
Maharashtra,Beed,431142,0,9,9
Maharashtra,Beed,431143,2,47,49
Maharashtra,Beed,431144,0,1,1
Maharashtra,Beed,431515,2,34,36
Maharashtra,Beed,431518,0,13,13
Maharashtra,Beed,431519,1,21,22
Maharashtra,Beed,431523,1,13,14
Maharashtra,Beed,431530,1,21,22
Maharashtra,Bhandara,441802,1,32,33
Maharashtra,Bhandara,441803,1,53,54
Maharashtra,Bhandara,441804,2,22,24
Maharashtra,Bhandara,441805,1,27,28
Maharashtra,Bhandara,441809,1,13,14
Maharashtra,Bhandara,441903,0,7,7
Maharashtra,Bhandara,441904,2,21,23
Maharashtra,Bhandara,441905,1,30,31
Maharashtra,Bhandara,441906,2,15,17
Maharashtra,Bhandara,441907,1,22,23
Maharashtra,Bhandara,441908,0,8,8
Maharashtra,Bhandara,441909,1,20,21
Maharashtra,Bhandara,441910,1,21,22
Maharashtra,Bhandara,441912,1,24,25
Maharashtra,Bhandara,441913,1,11,12
Maharashtra,Bhandara,441914,0,16,16
Maharashtra,Bhandara,441915,2,30,32
Maharashtra,Bhandara,441924,1,11,12
Maharashtra,Bid,414202,2,61,63
Maharashtra,Bid,431127,3,61,64
Maharashtra,Bid,431517,2,49,51
Maharashtra,Bid,431520,0,1,1
Maharashtra,Buldhana,443001,2,49,51
Maharashtra,Buldhana,443404,1,29,30
Maharashtra,Buldhana,444202,0,9,9
Maharashtra,Buldhana,444301,1,23,24
Maharashtra,Buldhana,444303,2,81,83
Maharashtra,Buldhana,443101,2,32,34
Maharashtra,Buldhana,443102,0,14,14
Maharashtra,Buldhana,443103,1,37,38
Maharashtra,Buldhana,443104,0,18,18
Maharashtra,Buldhana,443106,1,28,29
Maharashtra,Buldhana,443112,0,7,7
Maharashtra,Buldhana,443201,3,58,61
Maharashtra,Buldhana,443202,1,40,41
Maharashtra,Buldhana,443203,1,25,26
Maharashtra,Buldhana,443204,0,20,20
Maharashtra,Buldhana,443206,0,15,15
Maharashtra,Buldhana,443301,3,73,76
Maharashtra,Buldhana,443302,1,23,24
Maharashtra,Buldhana,443303,1,19,20
Maharashtra,Buldhana,443304,1,37,38
Maharashtra,Buldhana,443308,1,20,21
Maharashtra,Buldhana,443401,0,9,9
Maharashtra,Buldhana,443402,1,48,49
Maharashtra,Buldhana,443403,1,26,27
Maharashtra,Buldhana,444201,0,6,6
Maharashtra,Buldhana,444203,1,19,20
Maharashtra,Buldhana,444204,0,26,26
Maharashtra,Buldhana,444304,0,4,4
Maharashtra,Buldhana,444306,0,17,17
Maharashtra,Buldhana,444312,0,10,10
Maharashtra,Chandrapur,441205,1,52,53
Maharashtra,Chandrapur,441206,2,137,139
Maharashtra,Chandrapur,441212,0,14,14
Maharashtra,Chandrapur,441215,1,47,48
Maharashtra,Chandrapur,441221,1,71,72
Maharashtra,Chandrapur,441222,1,19,20
Maharashtra,Chandrapur,441223,0,24,24
Maharashtra,Chandrapur,441224,1,51,52
Maharashtra,Chandrapur,441225,3,75,78
Maharashtra,Chandrapur,441228,1,13,14
Maharashtra,Chandrapur,442401,6,72,78
Maharashtra,Chandrapur,442402,0,5,5
Maharashtra,Chandrapur,442403,0,3,3
Maharashtra,Chandrapur,442404,1,9,10
Maharashtra,Chandrapur,442406,1,4,5
Maharashtra,Chandrapur,442501,0,1,1
Maharashtra,Chandrapur,442502,0,3,3
Maharashtra,Chandrapur,442503,0,8,8
Maharashtra,Chandrapur,442505,1,16,17
Maharashtra,Chandrapur,442507,0,3,3
Maharashtra,Chandrapur,442701,2,40,42
Maharashtra,Chandrapur,442702,2,100,102
Maharashtra,Chandrapur,442901,0,2,2
Maharashtra,Chandrapur,442902,1,23,24
Maharashtra,Chandrapur,442903,1,50,51
Maharashtra,Chandrapur,442904,0,16,16
Maharashtra,Chandrapur,442905,2,60,62
Maharashtra,Chandrapur,442906,1,28,29
Maharashtra,Chandrapur,442907,3,122,125
Maharashtra,Chandrapur,442908,3,115,118
Maharashtra,Chandrapur,442914,0,10,10
Maharashtra,Chandrapur,442916,1,48,49
Maharashtra,Chandrapur,442917,1,13,14
Maharashtra,Chhatrapati Sambhajinagar,423701,2,58,60
Maharashtra,Chhatrapati Sambhajinagar,423703,0,14,14
Maharashtra,Chhatrapati Sambhajinagar,431004,0,1,1
Maharashtra,Chhatrapati Sambhajinagar,431007,1,29,30
Maharashtra,Chhatrapati Sambhajinagar,431010,0,2,2
Maharashtra,Chhatrapati Sambhajinagar,431101,1,20,21
Maharashtra,Chhatrapati Sambhajinagar,431103,2,62,64
Maharashtra,Chhatrapati Sambhajinagar,431105,1,29,30
Maharashtra,Chhatrapati Sambhajinagar,431111,1,27,28
Maharashtra,Chhatrapati Sambhajinagar,431118,0,14,14
Maharashtra,Chhatrapati Sambhajinagar,431137,0,12,12
Maharashtra,Chhatrapati Sambhajinagar,431148,0,9,9
Maharashtra,Chhatrapati Sambhajinagar,431150,0,23,23
Maharashtra,Chhatrapati Sambhajinagar,431154,0,1,1
Maharashtra,Dharashiv,413405,0,16,16
Maharashtra,Dharashiv,413502,1,35,36
Maharashtra,Dharashiv,413503,0,15,15
Maharashtra,Dharashiv,413534,0,11,11
Maharashtra,Dharashiv,413605,1,31,32
Maharashtra,Dhule,424001,13,114,127
Maharashtra,Dhule,424002,3,36,39
Maharashtra,Dhule,424004,0,2,2
Maharashtra,Dhule,424005,1,7,8
Maharashtra,Dhule,424006,1,8,9
Maharashtra,Dhule,424301,1,12,13
Maharashtra,Dhule,424302,0,8,8
Maharashtra,Dhule,424303,0,5,5
Maharashtra,Dhule,424304,3,57,60
Maharashtra,Dhule,424305,1,22,23
Maharashtra,Dhule,424306,2,65,67
Maharashtra,Dhule,424307,1,9,10
Maharashtra,Dhule,424308,1,14,15
Maharashtra,Dhule,424309,0,12,12
