state,district,pincode,age_0_5,age_5_17,age_18_greater,total
Punjab,Hoshiarpur,144527,2,0,0,2
Punjab,Hoshiarpur,144528,1,0,0,1
Punjab,Hoshiarpur,144529,1,0,0,1
Punjab,Hoshiarpur,144530,1,0,0,1
Punjab,Hoshiarpur,144531,1,0,0,1
Punjab,Hoshiarpur,144532,1,0,0,1
Punjab,Hoshiarpur,146001,19,4,2,25
Punjab,Hoshiarpur,146021,1,0,0,1
Punjab,Hoshiarpur,146022,1,0,0,1
Punjab,Hoshiarpur,146023,1,0,0,1
Punjab,Hoshiarpur,146024,1,0,0,1
Punjab,Hoshiarpur,146101,1,0,0,1
Punjab,Hoshiarpur,146102,1,0,0,1
Punjab,Hoshiarpur,146103,1,0,0,1
Punjab,Hoshiarpur,146104,1,0,0,1
Punjab,Hoshiarpur,146105,1,0,0,1
Punjab,Hoshiarpur,146106,1,0,0,1
Punjab,Hoshiarpur,146107,1,0,0,1
Punjab,Hoshiarpur,146108,1,0,0,1
Punjab,Hoshiarpur,146109,1,0,0,1
Punjab,Hoshiarpur,146110,1,0,0,1
Punjab,Hoshiarpur,146111,2,0,0,2
Punjab,Hoshiarpur,146112,1,0,0,1
Punjab,Hoshiarpur,146113,1,0,0,1
Punjab,Hoshiarpur,146114,1,0,0,1
Punjab,Hoshiarpur,146115,1,0,0,1
Punjab,Hoshiarpur,146116,1,0,0,1
Punjab,Jalandhar,144001,4,1,0,5
Punjab,Jalandhar,144002,3,1,0,4
Punjab,Jalandhar,144003,3,1,0,4
Punjab,Jalandhar,144004,3,1,0,4
Punjab,Jalandhar,144005,2,0,0,2
Punjab,Jalandhar,144006,1,0,0,1
Punjab,Jalandhar,144007,1,0,0,1
Punjab,Jalandhar,144008,3,1,0,4
Punjab,Jalandhar,144009,2,1,0,3
Punjab,Jalandhar,144010,1,0,0,1
Punjab,Jalandhar,144011,0,0,0,0
Punjab,Jalandhar,144012,2,0,0,2
Punjab,Jalandhar,144013,1,0,0,1
Punjab,Jalandhar,144014,1,0,0,1
Punjab,Jalandhar,144020,1,0,0,1
Punjab,Jalandhar,144021,2,1,0,3
Punjab,Jalandhar,144022,2,1,0,3
Punjab,Jalandhar,144023,2,0,0,2
Punjab,Jalandhar,144024,1,0,0,1
Punjab,Jalandhar,144025,2,0,0,2
Punjab,Jalandhar,144026,2,0,0,2
Punjab,Jalandhar,144027,1,0,0,1
Punjab,Jalandhar,144028,1,0,0,1
Punjab,Jalandhar,144029,1,0,0,1
Punjab,Jalandhar,144030,1,0,0,1
Punjab,Jalandhar,144031,1,0,0,1
Punjab,Jalandhar,144032,1,0,0,1
Punjab,Jalandhar,144033,1,0,0,1
Punjab,Jalandhar,144034,1,0,0,1
Punjab,Jalandhar,144035,1,0,0,1
Punjab,Jalandhar,144036,1,0,0,1
Punjab,Jalandhar,144037,1,0,0,1
Punjab,Jalandhar,144039,2,0,0,2
Punjab,Jalandhar,144040,2,0,0,2
Punjab,Jalandhar,144041,2,0,0,2
Punjab,Jalandhar,144042,1,0,0,1
Punjab,Jalandhar,144043,2,0,0,2
Punjab,Jalandhar,144044,1,0,0,1
Punjab,Jalandhar,144101,1,0,0,1
Punjab,Jalandhar,144102,2,0,0,2
Punjab,Jalandhar,144103,1,0,0,1
Punjab,Jalandhar,144104,1,0,0,1
Punjab,Jalandhar,144106,1,0,0,1
Punjab,Jalandhar,144201,2,0,0,2
Punjab,Jalandhar,144301,1,0,0,1
Punjab,Jalandhar,144302,1,0,0,1
Punjab,Jalandhar,144303,1,0,0,1
Punjab,Jalandhar,144311,1,1,0,2
Punjab,Jalandhar,144402,1,0,0,1
Punjab,Jalandhar,144409,2,0,0,2
Punjab,Jalandhar,144410,2,1,0,3
Punjab,Jalandhar,144416,1,0,0,1
Punjab,Jalandhar,144418,1,0,0,1
Punjab,Jalandhar,144419,1,0,0,1
Punjab,Jalandhar,144501,1,0,0,1
Punjab,Jalandhar,144502,1,0,0,1
Punjab,Jalandhar,144511,1,0,0,1
Punjab,Jalandhar,144601,10,2,12,24
Punjab,Jalandhar,144622,1,0,0,1
Punjab,Jalandhar,144623,1,0,0,1
Punjab,Jalandhar,144625,1,0,0,1
Punjab,Jalandhar,144629,1,0,0,1
Punjab,Jalandhar,144630,1,0,0,1
Punjab,Jalandhar,144632,1,0,0,1
Punjab,Jalandhar,144633,1,0,0,1
Punjab,Jalandhar,144701,1,0,0,1
Punjab,Jalandhar,144702,2,0,0,2
Punjab,Jalandhar,144703,1,0,0,1
Punjab,Jalandhar,144801,2,0,0,2
Punjab,Jalandhar,144803,1,0,0,1
Punjab,Jalandhar,144805,1,0,0,1
Punjab,Jalandhar,144806,2,0,0,2
Punjab,Kapurthala,144401,9,3,3,15
Punjab,Kapurthala,144403,1,0,0,1
Punjab,Kapurthala,144405,1,0,0,1
Punjab,Kapurthala,144407,1,0,0,1
Punjab,Kapurthala,144408,1,0,0,1
Punjab,Kapurthala,144602,1,0,0,1
Punjab,Kapurthala,144606,1,0,0,1
Punjab,Kapurthala,144620,2,0,0,2
Punjab,Kapurthala,144621,2,0,0,2
Punjab,Kapurthala,144624,1,0,0,1
Punjab,Kapurthala,144626,2,0,0,2
Punjab,Kapurthala,144628,1,0,0,1
Punjab,Kapurthala,144631,1,0,0,1
Punjab,Kapurthala,144802,1,0,0,1
Punjab,Kapurthala,144804,2,0,0,2
Punjab,Kapurthala,144819,1,0,0,1
Punjab,Ludhiana,141001,21,8,1,30
Punjab,Ludhiana,141002,4,1,0,5
Punjab,Ludhiana,141003,20,9,2,31
Punjab,Ludhiana,141004,1,0,0,1
Punjab,Ludhiana,141006,1,0,0,1
Punjab,Ludhiana,141007,26,10,2,38
Punjab,Ludhiana,141008,27,11,1,39
Punjab,Ludhiana,141010,8,5,1,14
Punjab,Ludhiana,141012,5,2,1,8
Punjab,Ludhiana,141013,4,1,0,5
Punjab,Ludhiana,141014,3,3,0,6
Punjab,Ludhiana,141015,8,4,1,13
Punjab,Ludhiana,141016,3,2,0,5
Punjab,Ludhiana,141017,1,1,0,2
Punjab,Ludhiana,141101,1,0,0,1
Punjab,Ludhiana,141102,2,0,0,2
Punjab,Ludhiana,141103,1,0,0,1
Punjab,Ludhiana,141104,1,0,0,1
Punjab,Ludhiana,141105,1,0,0,1
Punjab,Ludhiana,141106,1,0,0,1
Punjab,Ludhiana,141107,2,0,0,2
Punjab,Ludhiana,141108,1,0,0,1
Punjab,Ludhiana,141109,2,0,0,2
Punjab,Ludhiana,141110,1,0,0,1
Punjab,Ludhiana,141112,1,1,0,2
Punjab,Ludhiana,141113,1,0,0,1
Punjab,Ludhiana,141114,2,0,0,2
Punjab,Ludhiana,141115,2,0,0,2
Punjab,Ludhiana,141116,2,1,0,3
Punjab,Ludhiana,141117,1,0,0,1
Punjab,Ludhiana,141118,2,0,0,2
Punjab,Ludhiana,141119,2,0,0,2
Punjab,Ludhiana,141120,2,1,0,3
Punjab,Ludhiana,141121,2,0,0,2
Punjab,Ludhiana,141122,1,0,0,1
Punjab,Ludhiana,141123,1,1,0,2
Punjab,Ludhiana,141124,1,0,0,1
Punjab,Ludhiana,141125,1,0,0,1
Punjab,Ludhiana,141126,2,0,0,2
Punjab,Ludhiana,141201,1,0,0,1
Punjab,Ludhiana,141202,1,0,0,1
Punjab,Ludhiana,141203,1,0,0,1
Punjab,Ludhiana,141204,1,0,0,1
Punjab,Ludhiana,141205,1,0,0,1
Punjab,Ludhiana,141206,1,0,0,1
Punjab,Ludhiana,141401,4,0,0,4
Punjab,Ludhiana,141412,1,0,0,1
Punjab,Ludhiana,141413,1,0,0,1
Punjab,Ludhiana,141414,1,0,0,1
Punjab,Ludhiana,141415,1,0,0,1
Punjab,Ludhiana,141416,1,0,0,1
Punjab,Ludhiana,141417,1,0,0,1
Punjab,Ludhiana,141418,1,0,0,1
Punjab,Ludhiana,141419,1,0,0,1
Punjab,Ludhiana,141421,2,0,0,2
Punjab,Ludhiana,141422,1,0,0,1
Punjab,Ludhiana,142021,1,0,0,1
Punjab,Ludhiana,142022,1,0,0,1
Punjab,Ludhiana,142023,2,0,0,2
Punjab,Ludhiana,142024,2,0,0,2
Punjab,Ludhiana,142025,1,0,0,1
Punjab,Ludhiana,142026,6,1,1,8
Punjab,Ludhiana,142027,1,0,0,1
Punjab,Ludhiana,142028,0,0,0,0
Punjab,Ludhiana,142029,1,0,0,1
Punjab,Ludhiana,142030,1,0,0,1
Punjab,Ludhiana,142031,1,0,0,1
Punjab,Ludhiana,142032,1,0,0,1
Punjab,Ludhiana,142033,2,0,0,2
Punjab,Ludhiana,142034,1,0,0,1
Punjab,Ludhiana,142035,2,0,0,2
Punjab,Ludhiana,142036,2,0,0,2
Punjab,Malerkotla,148018,1,0,0,1
Punjab,Malerkotla,148019,1,0,0,1
Punjab,Malerkotla,148021,1,1,0,2
Punjab,Malerkotla,148022,2,0,0,2
Punjab,Malerkotla,148023,5,1,0,6
Punjab,Mansa,151502,2,0,0,2
Punjab,Mansa,151503,2,0,0,2
Punjab,Mansa,151504,2,0,0,2
Punjab,Mansa,151506,2,0,0,2
Punjab,Mansa,151507,2,0,0,2
Punjab,Mansa,151508,2,0,0,2
Punjab,Moga,142001,4,1,0,5
Punjab,Moga,142011,1,0,0,1
Punjab,Moga,142037,2,0,0,2
Punjab,Moga,142038,2,0,0,2
Punjab,Moga,142039,2,0,0,2
Punjab,Moga,142040,1,0,0,1
Punjab,Moga,142041,1,0,0,1
Punjab,Moga,142045,1,0,0,1
Punjab,Moga,142046,1,0,0,1
Punjab,Moga,142048,3,0,0,3
Punjab,Moga,142049,2,0,0,2
Punjab,Moga,142053,2,0,0,2
Punjab,Moga,142054,1,0,0,1
Punjab,Moga,142055,2,0,0,2
Punjab,Moga,142056,2,0,0,2
Punjab,Moga,142057,1,0,0,1
Punjab,Moga,142058,1,0,0,1
Punjab,Muktsar,151210,2,0,0,2
Punjab,Muktsar,151211,1,0,0,1
Punjab,Muktsar,152026,3,0,0,3
Punjab,Muktsar,152031,2,0,0,2
Punjab,Muktsar,152032,2,0,0,2
Punjab,Muktsar,152101,2,0,0,2
Punjab,Muktsar,152107,2,0,0,2
Punjab,Muktsar,152112,2,0,0,2
Punjab,Muktsar,152113,2,0,0,2
Punjab,Muktsar,152114,1,0,0,1
Punjab,Muktsar,152115,1,0,0,1
Punjab,Nawanshahr,144417,1,0,0,1
Punjab,Nawanshahr,144422,1,0,0,1
Punjab,Nawanshahr,144503,1,0,0,1
Punjab,Nawanshahr,144504,1,0,0,1
Punjab,Nawanshahr,144505,2,0,0,2
Punjab,Nawanshahr,144506,1,0,0,1
Punjab,Nawanshahr,144507,1,0,0,1
Punjab,Nawanshahr,144509,1,0,0,1
Punjab,Nawanshahr,144510,2,0,0,2
Punjab,Nawanshahr,144512,1,0,0,1
Punjab,Nawanshahr,144513,1,0,0,1
Punjab,Nawanshahr,144514,2,0,0,2
Punjab,Nawanshahr,144515,1,0,0,1
Punjab,Nawanshahr,144516,1,0,0,1
Punjab,Nawanshahr,144517,1,0,0,1
Punjab,Nawanshahr,144518,1,0,0,1
Punjab,Nawanshahr,144521,2,0,0,2
Punjab,Nawanshahr,144522,1,0,0,1
Punjab,Nawanshahr,144524,1,0,0,1
Punjab,Nawanshahr,144525,1,0,0,1
Punjab,Nawanshahr,144526,1,0,0,1
Punjab,Nawanshahr,144533,1,0,0,1
Punjab,Patiala,140417,2,0,0,2
Punjab,Patiala,140601,2,0,0,2
Punjab,Patiala,140603,4,1,0,5
Punjab,Patiala,140701,2,0,0,2
Punjab,Patiala,140702,2,0,0,2
Punjab,Patiala,147002,2,0,0,2
Punjab,Patiala,147003,1,0,0,1
Punjab,Patiala,147004,1,0,0,1
Punjab,Patiala,147005,1,0,0,1
Punjab,Patiala,147021,2,0,0,2
Punjab,Patiala,147101,4,0,0,4
Punjab,Patiala,147102,2,0,0,2
Punjab,Patiala,147103,2,0,0,2
Punjab,Patiala,147105,4,1,0,5
Punjab,Patiala,147111,3,0,0,3
Punjab,Patiala,147201,3,1,0,4
Punjab,Rupnagar,140001,3,0,0,3
Punjab,Rupnagar,140103,1,0,0,1
Punjab,Rupnagar,140108,1,0,0,1
Punjab,Rupnagar,140111,2,0,0,2
Punjab,Rupnagar,140113,1,0,0,1
Punjab,Rupnagar,140114,1,0,0,1
Punjab,Rupnagar,140115,1,0,0,1
Punjab,Rupnagar,140116,1,0,0,1
Punjab,Rupnagar,140117,3,0,0,3
Punjab,Rupnagar,140118,1,0,0,1
Punjab,Rupnagar,140119,2,0,0,2
Punjab,Rupnagar,140123,1,0,0,1
Punjab,Rupnagar,140124,1,0,0,1
Punjab,Rupnagar,140125,1,0,0,1
Punjab,Rupnagar,140126,2,0,0,2
Punjab,Rupnagar,140133,2,0,0,2
Punjab,Rupnagar,140301,10,3,1,14
Punjab,Rupnagar,140306,2,0,0,2
Punjab,Rupnagar,140413,1,0,0,1
Punjab,Rupnagar,160059,1,0,0,1
Punjab,Rupnagar,160071,1,0,0,1
Punjab,S.A.S Nagar(Mohali),140109,1,0,0,1
Punjab,S.A.S Nagar(Mohali),140110,1,0,0,1
Punjab,S.A.S Nagar(Mohali),140201,1,0,0,1
Punjab,S.A.S Nagar(Mohali),140308,1,0,0,1
Punjab,S.A.S Nagar(Mohali),140501,2,0,0,2
Punjab,S.A.S Nagar(Mohali),140507,2,0,0,2
Punjab,S.A.S Nagar(Mohali),140604,1,0,0,1
Punjab,S.A.S Nagar(Mohali),140901,1,0,0,1
Punjab,SAS Nagar (Mohali),140506,1,0,0,1
Punjab,SAS Nagar (Mohali),147506,1,0,0,1
Punjab,SAS Nagar (Mohali),160104,1,0,0,1
Punjab,Sangrur,148001,6,1,0,7
Punjab,Sangrur,148017,1,0,0,1
Punjab,Sangrur,148026,3,0,0,3
Punjab,Sangrur,148027,2,0,0,2
Punjab,Sangrur,148028,3,0,0,3
Punjab,Sangrur,148029,1,0,0,1
Punjab,Sangrur,148030,2,0,0,2
Punjab,Sangrur,148031,2,0,0,2
Punjab,Sangrur,148033,3,0,0,3
Punjab,Sangrur,148034,2,0,0,2
Punjab,Sangrur,148035,3,0,0,3
Punjab,Shaheed Bhagat Singh Nagar,144421,1,0,0,1
Punjab,Shaheed Bhagat Singh Nagar,144508,1,0,0,1
Punjab,Tarn Taran,143117,2,0,0,2
Punjab,Tarn Taran,143118,1,0,0,1
Punjab,Tarn Taran,143301,2,0,0,2
Punjab,Tarn Taran,143303,2,0,0,2
Punjab,Tarn Taran,143406,3,0,0,3
Punjab,Tarn Taran,143407,1,0,0,1
Punjab,Tarn Taran,143408,2,0,0,2
Punjab,Tarn Taran,143409,2,0,0,2
Punjab,Tarn Taran,143410,2,0,0,2
Punjab,Tarn Taran,143411,2,0,0,2
Punjab,Tarn Taran,143412,2,0,0,2
Punjab,Tarn Taran,143414,1,0,0,1
Punjab,Tarn Taran,143416,4,0,0,4
Punjab,Tarn Taran,143419,3,0,0,3
Punjab,Tarn Taran,143422,1,0,0,1
Rajasthan,Ajmer,305001,28,8,1,37
Rajasthan,Ajmer,305002,1,0,0,1
Rajasthan,Ajmer,305003,2,1,0,3
Rajasthan,Ajmer,305004,1,0,0,1
Rajasthan,Ajmer,305005,2,0,0,2
Rajasthan,Ajmer,305007,1,0,0,1
Rajasthan,Ajmer,305012,2,0,0,2
Rajasthan,Ajmer,305021,1,1,0,2
Rajasthan,Ajmer,305022,3,1,0,4
Rajasthan,Ajmer,305023,2,1,0,3
Rajasthan,Ajmer,305024,1,0,0,1
Rajasthan,Ajmer,305025,3,0,0,3
Rajasthan,Ajmer,305201,2,0,0,2
Rajasthan,Ajmer,305202,2,1,0,3
Rajasthan,Ajmer,305203,2,0,0,2
Rajasthan,Ajmer,305204,2,1,0,3
Rajasthan,Ajmer,305205,1,0,0,1
Rajasthan,Ajmer,305206,2,1,0,3
Rajasthan,Ajmer,305207,2,1,0,3
Rajasthan,Ajmer,305401,2,1,0,3
Rajasthan,Ajmer,305402,3,1,0,4
Rajasthan,Ajmer,305403,3,1,0,4
Rajasthan,Ajmer,305404,3,1,0,4
Rajasthan,Ajmer,305405,1,1,0,2
Rajasthan,Ajmer,305406,2,1,0,3
Rajasthan,Ajmer,305407,3,1,0,4
Rajasthan,Ajmer,305408,1,1,0,2
Rajasthan,Ajmer,305412,2,1,0,3
Rajasthan,Ajmer,305415,2,0,0,2
Rajasthan,Ajmer,305601,3,1,0,4
Rajasthan,Ajmer,305621,2,1,0,3
Rajasthan,Ajmer,305622,2,0,0,2
Rajasthan,Ajmer,305623,6,3,0,9
Rajasthan,Ajmer,305624,3,1,0,4
Rajasthan,Ajmer,305625,2,0,0,2
Rajasthan,Ajmer,305627,2,1,0,3
Rajasthan,Ajmer,305628,2,1,0,3
Rajasthan,Ajmer,305629,1,0,0,1
Rajasthan,Ajmer,305801,8,3,0,11
Rajasthan,Ajmer,305802,2,1,0,3
Rajasthan,Ajmer,305811,3,1,0,4
Rajasthan,Ajmer,305812,1,1,0,2
Rajasthan,Ajmer,305813,2,1,0,3
Rajasthan,Ajmer,305814,3,1,0,4
Rajasthan,Ajmer,305815,1,1,0,2
Rajasthan,Ajmer,305816,1,0,0,1
Rajasthan,Ajmer,305819,1,1,0,2
Rajasthan,Ajmer,305901,15,3,0,18
Rajasthan,Ajmer,305922,2,0,0,2
Rajasthan,Ajmer,305923,2,1,0,3
Rajasthan,Ajmer,305924,1,0,0,1
Rajasthan,Ajmer,305925,2,0,0,2
Rajasthan,Ajmer,305926,3,1,0,4
Rajasthan,Ajmer,305927,2,0,0,2
Rajasthan,Alwar,301001,55,21,1,77
Rajasthan,Alwar,301002,1,0,0,1
Rajasthan,Alwar,301018,1,1,0,2
Rajasthan,Alwar,301019,2,1,0,3
Rajasthan,Alwar,301020,2,1,0,3
Rajasthan,Alwar,301021,5,2,0,7
Rajasthan,Alwar,301022,5,2,0,7
Rajasthan,Alwar,301024,7,4,0,11
Rajasthan,Alwar,301025,4,3,0,7
Rajasthan,Alwar,301026,8,3,0,11
Rajasthan,Alwar,301027,3,1,0,4
Rajasthan,Alwar,301028,5,2,0,7
Rajasthan,Alwar,301030,3,1,0,4
Rajasthan,Alwar,301035,3,1,0,4
Rajasthan,Alwar,301401,2,1,0,3
Rajasthan,Alwar,301402,7,5,0,12
Rajasthan,Alwar,301403,2,1,0,3
Rajasthan,Alwar,301404,6,3,0,9
Rajasthan,Alwar,301405,12,4,0,16
Rajasthan,Alwar,301406,7,3,0,10
Rajasthan,Alwar,301407,1,1,0,2
Rajasthan,Alwar,301408,7,2,0,9
Rajasthan,Alwar,301409,3,1,0,4
Rajasthan,Alwar,301410,4,1,0,5
Rajasthan,Alwar,301411,18,9,1,28
Rajasthan,Alwar,301412,2,2,0,4
Rajasthan,Alwar,301413,3,1,0,4
Rajasthan,Alwar,301414,2,1,0,3
Rajasthan,Alwar,301415,1,0,0,1
Rajasthan,Alwar,301416,2,1,0,3
Rajasthan,Alwar,301427,1,1,0,2
Rajasthan,Alwar,301604,5,3,0,8
Rajasthan,Alwar,301701,4,2,0,6
Rajasthan,Alwar,301702,3,1,0,4
Rajasthan,Alwar,301703,2,1,0,3
Rajasthan,Alwar,301704,2,1,0,3
Rajasthan,Alwar,301705,2,1,0,3
Rajasthan,Alwar,301706,2,1,0,3
Rajasthan,Alwar,301707,8,5,0,13
Rajasthan,Alwar,301708,1,0,0,1
Rajasthan,Alwar,301709,2,1,0,3
Rajasthan,Alwar,301712,2,1,0,3
Rajasthan,Alwar,301713,2,1,0,3
Rajasthan,Alwar,301714,1,0,0,1
Rajasthan,Alwar,321605,7,4,0,11
Rajasthan,Alwar,321606,4,2,0,6
Rajasthan,Alwar,321607,4,2,0,6
Rajasthan,Alwar,321633,3,2,0,5
Rajasthan,Balotra,344022,6,2,0,8
Rajasthan,Banswara,327001,13,8,0,21
Rajasthan,Banswara,327021,4,2,0,6
Rajasthan,Banswara,327022,3,1,0,4
Rajasthan,Banswara,327023,4,2,0,6
Rajasthan,Banswara,327024,1,0,0,1
Rajasthan,Banswara,327025,2,2,0,4
Rajasthan,Banswara,327026,2,1,0,3
Rajasthan,Banswara,327027,4,2,0,6
Rajasthan,Banswara,327031,3,3,0,6
Rajasthan,Banswara,327032,4,2,0,6
Rajasthan,Banswara,327034,3,2,0,5
Rajasthan,Banswara,327601,3,5,0,8
Rajasthan,Banswara,327602,3,5,0,8
Rajasthan,Banswara,327604,2,1,0,3
Rajasthan,Banswara,327605,2,0,0,2
Rajasthan,Banswara,327606,1,1,0,2
Rajasthan,Banswara,327608,1,0,0,1
Rajasthan,Banswara,327801,7,6,0,13
Rajasthan,Baran,325004,8,4,0,12
Rajasthan,Baran,325202,5,2,0,7
Rajasthan,Baran,325205,11,2,0,13
Rajasthan,Baran,325206,3,0,0,3
Rajasthan,Baran,325207,2,0,0,2
Rajasthan,Baran,325209,2,0,0,2
Rajasthan,Baran,325215,5,2,0,7
Rajasthan,Baran,325216,9,4,0,13
Rajasthan,Baran,325217,6,2,0,8
Rajasthan,Baran,325218,3,1,0,4
Rajasthan,Baran,325219,2,1,0,3
Rajasthan,Baran,325220,12,5,0,17
Rajasthan,Baran,325221,6,4,0,10
Rajasthan,Baran,325222,2,1,0,3
Rajasthan,Baran,325223,2,1,0,3
Rajasthan,Baran,326036,4,1,0,5
Rajasthan,Barmer,344001,12,4,0,16
Rajasthan,Barmer,344011,4,2,0,6
Rajasthan,Barmer,344012,3,1,0,4
Rajasthan,Barmer,344021,4,2,0,6
Rajasthan,Barmer,344024,2,0,0,2
Rajasthan,Barmer,344025,1,1,0,2
Rajasthan,Barmer,344026,5,2,0,7
Rajasthan,Barmer,344027,3,1,0,4
Rajasthan,Barmer,344031,6,3,0,9
Rajasthan,Barmer,344032,9,4,0,13
Rajasthan,Barmer,344033,10,4,0,14
Rajasthan,Barmer,344034,6,2,0,8
Rajasthan,Barmer,344035,5,2,0,7
Rajasthan,Barmer,344037,5,1,0,6
Rajasthan,Barmer,344043,3,1,0,4
Rajasthan,Barmer,344044,6,2,0,8
Rajasthan,Barmer,344501,3,2,0,5
Rajasthan,Barmer,344502,4,3,0,7
Rajasthan,Barmer,344701,6,2,0,8
Rajasthan,Barmer,344702,20,11,0,31
Rajasthan,Barmer,344703,3,1,0,4
Rajasthan,Barmer,344704,11,9,0,20
Rajasthan,Barmer,344705,3,1,0,4
Rajasthan,Barmer,344706,6,7,0,13
Rajasthan,Barmer,344708,4,2,0,6
Rajasthan,Barmer,344801,2,2,0,4
Rajasthan,Bharatpur,321001,23,15,0,38
Rajasthan,Bharatpur,321021,2,1,0,3
Rajasthan,Bharatpur,321022,8,5,0,13
Rajasthan,Bharatpur,321023,7,2,0,9
Rajasthan,Bharatpur,321024,7,4,0,11
Rajasthan,Bharatpur,321025,2,2,0,4
Rajasthan,Bharatpur,321026,2,1,0,3
Rajasthan,Bharatpur,321028,3,2,0,5
Rajasthan,Bharatpur,321201,3,2,0,5
Rajasthan,Bharatpur,321202,3,2,0,5
Rajasthan,Bharatpur,321203,10,9,0,19
Rajasthan,Bharatpur,321204,15,4,0,19
Rajasthan,Bharatpur,321205,7,5,0,12
Rajasthan,Bharatpur,321301,2,2,0,4
Rajasthan,Bharatpur,321302,2,2,0,4
Rajasthan,Bharatpur,321303,4,2,0,6
Rajasthan,Bharatpur,321401,6,4,0,10
Rajasthan,Bharatpur,321402,4,2,0,6
Rajasthan,Bharatpur,321403,3,1,0,4
Rajasthan,Bharatpur,321404,6,3,0,9
Rajasthan,Bharatpur,321405,2,3,0,5
Rajasthan,Bharatpur,321406,2,1,0,3
Rajasthan,Bharatpur,321407,2,2,0,4
Rajasthan,Bharatpur,321408,3,2,0,5
Rajasthan,Bharatpur,321409,3,2,0,5
Rajasthan,Bharatpur,321410,2,1,0,3
Rajasthan,Bharatpur,321411,3,3,0,6
Rajasthan,Bharatpur,321601,2,1,0,3
Rajasthan,Bharatpur,321602,5,4,0,9
Rajasthan,Bharatpur,321614,2,1,0,3
Rajasthan,Bharatpur,321615,2,1,0,3
Rajasthan,Bharatpur,321642,1,1,0,2
Rajasthan,Bhilwara,311001,16,4,0,20
Rajasthan,Bhilwara,311011,2,1,0,3
Rajasthan,Bhilwara,311013,1,0,0,1
Rajasthan,Bhilwara,311021,2,1,0,3
Rajasthan,Bhilwara,311022,1,1,0,2
Rajasthan,Bhilwara,311023,2,0,0,2
Rajasthan,Bhilwara,311024,3,1,0,4
Rajasthan,Bhilwara,311025,2,1,0,3
Rajasthan,Bhilwara,311026,3,1,0,4
Rajasthan,Bhilwara,311030,2,1,0,3
Rajasthan,Bhilwara,311201,5,2,0,7
Rajasthan,Bhilwara,311202,3,2,0,5
Rajasthan,Bhilwara,311203,4,2,0,6
Rajasthan,Bhilwara,311204,2,1,0,3
Rajasthan,Bhilwara,311301,5,1,0,6
Rajasthan,Bhilwara,311302,5,1,0,6
Rajasthan,Bhilwara,311401,3,1,0,4
Rajasthan,Bhilwara,311402,2,1,0,3
Rajasthan,Bhilwara,311403,3,2,0,5
Rajasthan,Bhilwara,311404,7,2,0,9
Rajasthan,Bhilwara,311407,2,1,0,3
Rajasthan,Bhilwara,311408,3,1,0,4
Rajasthan,Bhilwara,311601,4,1,0,5
Rajasthan,Bhilwara,311602,3,1,0,4
Rajasthan,Bhilwara,311603,6,2,0,8
Rajasthan,Bhilwara,311604,7,2,0,9
Rajasthan,Bhilwara,311605,7,4,0,11
Rajasthan,Bhilwara,311801,2,1,0,3
Rajasthan,Bhilwara,311802,3,1,0,4
Rajasthan,Bhilwara,311803,2,1,0,3
Rajasthan,Bhilwara,311804,9,6,0,15
Rajasthan,Bhilwara,311805,2,1,0,3
Rajasthan,Bhilwara,311806,1,1,0,2
Rajasthan,Bikaner,331801,1,2,0,3
Rajasthan,Bikaner,331803,10,10,0,20
Rajasthan,Bikaner,331811,2,4,0,6
Rajasthan,Bikaner,334001,43,24,2,69
Rajasthan,Bikaner,334003,1,1,0,2
Rajasthan,Bikaner,334004,3,1,0,4
Rajasthan,Bikaner,334006,0,2,0,2
Rajasthan,Bikaner,334021,3,2,0,5
Rajasthan,Bikaner,334022,2,2,0,4
Rajasthan,Bikaner,334023,3,2,0,5
Rajasthan,Bikaner,334201,2,1,0,3
Rajasthan,Bikaner,334202,1,2,0,3
Rajasthan,Bikaner,334302,3,3,0,6
Rajasthan,Bikaner,334303,2,2,0,4
Rajasthan,Bikaner,334305,2,3,0,5
Rajasthan,Bikaner,334401,2,1,0,3
Rajasthan,Bikaner,334402,2,2,0,4
Rajasthan,Bikaner,334403,2,0,0,2
Rajasthan,Bikaner,334601,2,1,0,3
Rajasthan,Bikaner,334602,1,2,0,3
Rajasthan,Bikaner,334603,4,3,0,7
Rajasthan,Bikaner,334604,2,2,0,4
Rajasthan,Bikaner,334801,2,2,0,4
Rajasthan,Bikaner,334802,4,5,0,9
Rajasthan,Bikaner,334803,7,6,0,13
Rajasthan,Bikaner,334804,2,2,0,4
Rajasthan,Bikaner,334808,1,1,0,2
Rajasthan,Bundi,323001,10,3,0,13
Rajasthan,Bundi,323021,5,2,0,7
Rajasthan,Bundi,323022,6,4,1,11
Rajasthan,Bundi,323023,1,1,0,2
Rajasthan,Bundi,323024,4,2,0,6
Rajasthan,Bundi,323025,1,2,0,3
Rajasthan,Bundi,323301,3,0,0,3
Rajasthan,Bundi,323601,2,0,0,2
Rajasthan,Bundi,323602,3,0,0,3
Rajasthan,Bundi,323603,3,1,0,4
Rajasthan,Bundi,323613,2,1,0,3
Rajasthan,Bundi,323614,2,1,0,3
Rajasthan,Bundi,323615,1,0,0,1
Rajasthan,Bundi,323616,2,1,0,3
Rajasthan,Bundi,323801,3,2,0,5
Rajasthan,Bundi,323802,5,2,0,7
